id,inclinacion_peligrosa
899,0.4086451627914141
901,0.5753678965758923
902,0.5834678965758923
905,0.4531139557545642
907,0.44224322404724703
910,0.24943333333333328
918,0.19629999999999995
927,0.5987474555262172
929,0.5829155852774555
930,0.590260683316671
940,0.41820269831278767
944,0.3349016688489716
953,0.3244910380399743
959,0.3859666666666668
964,0.4877821010883089
974,0.5461333333333336
975,0.42594916118850074
978,0.44766934750032567
980,0.4503666666666666
983,0.5082999999999999
989,0.5394716120882275
990,0.5433304617220412
991,0.532979548596164
997,0.33557222222222216
999,0.3001444444444443
1004,0.40533333333333327
1005,0.4872333333333334
1008,0.3191861635220126
1009,0.4002842503217503
1013,0.32139076016410917
1017,0.27882944262944265
1021,0.19787837131422034
1028,0.24621473495058405
1029,0.28575889079473976
1038,0.292862775962776
1043,0.37707510791095705
1046,0.3802751079109571
1047,0.44667034600619504
1050,0.3583417745776238
1058,0.2882217503217503
1060,0.3897298698157189
1062,0.4816520346489482
1070,0.3505884169884169
1072,0.40794177457762365
1079,0.13875476190476194
1093,0.11691726190476191
1094,0.17537242926155966
1096,0.24623961038961037
1099,0.48523398236983156
1104,0.2629241312741313
1106,0.40725259708844624
1111,0.4647560602919093
1114,0.4218660173160174
1120,0.21858571428571424
1121,0.3606875511875512
1124,0.4234626449999956
1128,0.4286090491334965
1129,0.2899755574614064
1134,0.5612529687888179
1137,0.47521034614942104
1145,0.41411017284602186
1148,0.3272112717471208
1149,0.30615290974204024
1151,0.5930294333727291
1152,0.48633387531973427
1156,0.4250168837638534
1161,0.2070190476190476
1164,0.34054503798088703
1171,0.15755551839464876
1177,0.31660889079473975
1181,0.32594372834372826
1187,0.28733616352201263
1188,0.40905250258835163
1193,0.3739166720666722
1202,0.3773669020992443
1205,0.4048318235818237
1209,0.2243760705976956
1225,0.2741241505349996
1227,0.24023616352201263
1230,0.42093268398268385
1231,0.3979993506493507
1232,0.5958178613940333
1233,0.23251127174712086
1236,0.5887188644688646
1237,0.6613693137051629
1242,0.5736942054800543
1247,0.27383616352201257
1256,0.37721719545632576
1257,0.2549811594202898
1262,0.17486488095238098
1266,0.20051488095238093
1269,0.15885238095238094
1271,0.13241488095238096
1272,0.31778115942028984
1281,0.16885476190476195
1284,0.2751352226617976
1285,0.15347004830917876
1291,0.34272027510935
1294,0.3111190476190477
1301,0.44188469955804865
1303,0.11505059523809522
1306,0.2611071050804541
1307,0.24427929640414708
1312,0.2864896009787314
1322,0.4382213907947398
1326,0.5362858267619985
1327,0.35739849024849035
1334,0.2606010060901366
1336,0.15353392857142864
1343,0.33048333873333874
1347,0.26576060204973256
1348,0.37376515691515694
1360,0.1902172619047619
1365,0.15525059523809523
1369,0.26280283018867917
1375,0.5256353264382676
1376,0.34468886639676105
1377,0.43723333333333325
1378,0.43573333333333325
1383,0.5206274509803921
1384,0.32294206349206345
1390,0.4029166666666667
1394,0.3076460925039873
1397,0.676224245852187
1398,0.5430325181354593
1401,0.5381991848021259
1402,0.5403325181354592
1404,0.4699999999999999
1405,0.37208245614035096
1407,0.3162888888888889
1409,0.36495
1410,0.16320871876661355
1411,0.7117543557422974
1416,0.5830991848021261
1421,0.2841270448849397
1422,0.27919371155160627
1428,0.23953642439431908
1432,0.2745602339181285
1433,0.2785602339181285
1436,0.5598412087912088
1441,0.18744444444444444
1444,0.3937833333333332
1449,0.2555777777777778
1450,0.3607369747899159
1451,0.343118659771601
1462,0.2873444444444443
1466,0.349123076923077
1468,0.35356025641025646
1470,0.2997504273504273
1471,0.327118659771601
1473,0.5187908514687924
1478,0.2892381466486729
1492,0.3287703081232493
1496,0.5847217338217339
1497,0.5032523899303311
1503,0.23791111111111113
1504,0.3642166666666666
1505,0.3266666666666666
1506,0.3026999999999999
1514,0.28199356725146196
1516,0.5504079454858869
1524,0.2416102564102564
1530,0.428539355742297
1533,0.3374325396825397
1536,0.3370289547397908
1540,0.458099245852187
1541,0.39791025641025646
1558,0.32232142857142865
1560,0.31612142857142866
1564,0.25029370220422853
1570,0.3367068598068598
1573,0.3419568598068598
1576,0.3632611111111111
1577,0.36243127763041566
1580,0.5173698502477913
1582,0.3281333333333333
1587,0.40185873015873036
1589,0.31264794429708237
1590,0.33109047619047616
1591,0.41348333333333337
1598,0.3043833333333334
1599,0.33235000000000003
1602,0.3376111111111112
1607,0.4477607843137255
1610,0.4037935672514622
1611,0.4031999999999999
1617,0.36737692307692305
1618,0.5642039467068879
1621,0.5459686597716009
1630,0.34764118629908114
1633,0.31442690058479517
1639,0.5936028172807586
1642,0.5986079454858867
1644,0.37255555555555553
1646,0.37557987567987566
1647,0.32306499582289055
1648,0.4650142857142858
1650,0.3524269230769231
1651,0.7404910504201686
1652,0.7801143557422974
1653,0.31020785296574765
1654,0.3120745196324143
1656,0.2840030910609857
1657,0.38444654234654235
1658,0.619149184802126
1666,0.3680111111111111
1668,0.3346316624895573
1669,0.4523078529657478
1673,0.3680983291562239
1674,0.3403792815371763
1676,0.7479810224089639
1678,0.21923166248955728
1680,0.3723316624895574
1684,0.3120547394126342
1688,0.370273076923077
1693,0.38956320901320896
1696,0.48616865977160084
1700,0.39859769177182963
1706,0.5027792815371763
1708,0.5734658514687925
1721,0.4702491848021258
1724,0.48677745098039227
1726,0.36331261487050975
1728,0.36742264928054397
1729,0.2815059829059829
1731,0.48948251813545907
1733,0.3578032353611302
1735,0.3693888888888888
1737,0.45314689542483644
1740,0.5621190565969978
1742,0.3714833333333334
1747,0.32434358974358973
1749,0.45724845220139326
1750,0.33157692307692305
1756,0.46666025641025644
1760,0.6441190565969979
1764,0.42105555555555546
1765,0.1621753854332802
1772,0.3148460925039872
1776,0.5219023809523811
1778,0.4462250700280111
1779,0.2839333333333333
1780,0.3134269005847953
1782,0.31189356725146195
1786,0.3230269005847953
1791,0.25559356725146193
1795,0.30370785296574776
1797,0.5060389283918695
1799,0.3122166666666667
1801,0.5317389283918695
1804,0.46035
1807,0.45646865977160095
1812,0.3367333333333332
1820,0.382525396825397
1826,0.20977777777777779
1834,0.3565746642246641
1836,0.3617841880341879
1838,0.18641666666666667
1839,0.39142797055554945
1848,0.27036514041514037
1853,0.27466514041514034
1863,0.26610000000000006
1865,0.43613282828282834
1870,0.4072833333333334
1872,0.4586357142857143
1878,0.5005166666666666
1882,0.4129333333333334
1886,0.3875030255779881
1892,0.33734255319148937
1899,0.3289758865248227
1902,0.6075079975579978
1905,0.6074413308913311
1911,0.43204713175847
1913,0.3691291830405211
1921,0.41008974358974354
1924,0.4420000000000001
1925,0.4041841880341881
1934,0.41541666666666655
1940,0.35078109195041285
1943,0.3951115763546798
1945,0.4703341880341881
1960,0.32479371286608133
1962,0.3933235034309987
1963,0.30184626044814733
1964,0.3321032366756052
1965,0.5062088384818351
1970,0.39245197490040484
1971,0.5852195107389608
1972,0.28630022870211563
1976,0.35612581862581855
1979,0.37326602564102557
1982,0.333392936904351
1984,0.32211768626110726
1992,0.4591435687446502
1993,0.4718061408757154
1996,0.41494444444444445
2001,0.355025
2013,0.5208666265533815
2014,0.49266604274629383
2015,0.3124666666666668
2017,0.5692403843849215
2020,0.1811111111111111
2027,0.1758777777777778
2028,0.17337777777777783
2030,0.3106333333333334
2032,0.17607777777777778
2039,0.18144444444444444
2044,0.37369280211300177
2049,0.45471609969208404
2053,0.4655000000000001
2057,0.19521111111111114
2059,0.41513333333333324
2061,0.4301888888888888
2067,0.37854166666666667
2068,0.3672083333333334
2070,0.3250295454545455
2075,0.40281011809345796
2091,0.37686712576502157
2093,0.35651428571428573
2095,0.397475992063492
2096,0.3353733900889329
2100,0.354578100846522
2107,0.3013
2109,0.4054142857142858
2111,0.32223333333333337
2112,0.3151333333333334
2113,0.36242222222222237
2124,0.19251111111111116
2128,0.4661809523809525
2129,0.5098428571428573
2134,0.3310999999999999
2141,0.505726365914787
2150,0.5928809523809526
2157,0.4191511111111111
2158,0.7138397377967286
2166,0.5239
2176,0.7237741122277965
2183,0.48954798688292517
2186,0.3780666666666666
2191,0.49681121439963555
2195,0.18011111111111114
2197,0.38776666666666654
2199,0.4098043010752688
2203,0.4149111111111111
2206,0.3916224001515612
2209,0.4252635403733466
2210,0.4514501104216557
2215,0.425
2216,0.34463333333333335
2220,0.33325833333333343
2222,0.2361349206349207
2224,0.49941010101010097
2226,0.37315111111111104
2227,0.5960460151608026
2232,0.5810827122153208
2233,0.5743898169482844
2236,0.6810834625322997
2240,0.7053843706418272
2247,0.7482016909926775
2250,0.17483864734299526
2255,0.4839953721330891
2264,0.6151689270538652
2265,0.4674564836149512
2278,0.6991253244592518
2283,0.4274711249144095
2286,0.33019999999999994
2287,0.5319200138026224
2288,0.2986
2291,0.668453867604266
2292,0.6886304757251535
2293,0.40755111111111103
2294,0.5239456847545219
2296,0.6971314051349385
2298,0.7201955936525845
2301,0.44945439613594146
2306,0.3882380952380951
2326,0.5497780347852066
2336,0.5755461482280633
2341,0.4232384545122395
2342,0.5032780923975794
2343,0.37838888888888883
2346,0.4557962628236443
2349,0.27943333333333326
2356,0.19557777777777782
2358,0.6046891535030149
2372,0.31007198067632846
2373,0.5077455626499104
2374,0.5074788959832438
2375,0.17511111111111113
2386,0.5160305265654648
2388,0.38429266454655797
2391,0.4651637633279507
2393,0.40758438119859136
2396,0.607029430057934
2398,0.6069212628724037
2399,0.4980458333333333
2400,0.38793333333333335
2404,0.34109999999999996
2407,0.17677777777777778
2408,0.43621365640207743
2414,0.4323161960846171
2423,0.33266666666666667
2424,0.45974000560842665
2430,0.3102333333333333
2431,0.37989999999999996
2432,0.3213666666666667
2451,0.36513326424521475
2452,0.17927777777777787
2458,0.714886273991677
2462,0.42420216450216475
2464,0.3241666666666665
2473,0.7165278318589727
2476,0.7045049014560422
2477,0.5953386706436088
2484,0.3470905794790007
2490,0.18244444444444446
2494,0.5084999999999998
2495,0.7976786422083867
2497,0.39594860982541297
2503,0.1754777777777778
2507,0.3912809523809523
2513,0.4188101476301477
2519,0.43945810084652187
2521,0.5078947068632648
2522,0.4772613735299315
2527,0.19151111111111116
2534,0.4442771185355863
2535,0.46662235663082435
2540,0.46866666666666673
2546,0.5324695986381567
2548,0.46086666666666676
2549,0.4302666666666666
2556,0.4230130325814537
2558,0.6417355029962079
2562,0.40886666666666655
2565,0.3261678082193317
2568,0.47089409625147083
2573,0.6725872594381882
2581,0.38265555555555564
2582,0.7371997203657883
2583,0.3986418219461697
2586,0.3206333333333334
2590,0.39148095238095226
2594,0.28275735902269117
2596,0.26200918239425136
2597,0.2712382829233519
2599,0.4104333333333333
2600,0.4000222222222223
2608,0.34799999999999986
2609,0.45975216205837177
2610,0.48646666666666666
2611,0.5124666666666665
2614,0.3998
2624,0.4034142857142857
2626,0.3847
2627,0.3920333333333334
2629,0.47750000000000004
2630,0.39943333333333336
2632,0.439585253456221
2635,0.4287222222222221
2644,0.18204444444444443
2649,0.3493142857142856
2650,0.5792480466495578
2652,0.5208034677419355
2658,0.3541777777777778
2659,0.572686141887653
2662,0.34884761904761896
2664,0.360847619047619
2675,0.31249749296282503
2679,0.3168128775782095
2687,0.2717333333333333
2693,0.5238029371180762
2695,0.36151111111111106
2700,0.5683794139436241
2703,0.4069333333333333
2712,0.6336469578032732
2715,0.6419136244699397
2729,0.5481791666666668
2730,0.5834667701825282
2732,0.2010444444444445
2734,0.41038095238095246
2737,0.4006333333333333
2739,0.622110416380934
2741,0.576081420644317
2742,0.4714689294998589
2748,0.4050333333333333
2750,0.6483936209310117
2751,0.36462966658630286
2754,0.33625287356321826
2755,0.5253395604395605
2756,0.45547271483305957
2757,0.4239555555555554
2765,0.39988888888888896
2769,0.48000822964669726
2781,0.37513333333333326
2798,0.4672333333333333
2802,0.3309666666666666
2804,0.42279999999999995
2805,0.6492791754564132
2806,0.45846666666666674
2810,0.38956666666666667
2814,0.39714999999999995
2818,0.3290333333333334
2821,0.46757810084652196
2831,0.4681933297663637
2837,0.37296666666666695
2838,0.3919806313536651
2842,0.47019027777777783
2843,0.6964277944187315
2847,0.4841160074244751
2853,0.5746927837036223
2857,0.19934444444444455
2859,0.3874902777777777
2862,0.4122059523809525
2868,0.35486666666666655
2875,0.4936287999256239
2879,0.569243646587332
2900,0.2400587614109729
2901,0.3574410956859233
2903,0.34375
2904,0.34591666666666665
2911,0.47089520788129685
2912,0.28214444444444436
2915,0.608063430283765
2916,0.47600184531314876
2917,0.5428926776593919
2921,0.6426511207643696
2925,0.39415000000000006
2926,0.5610541795665634
2932,0.24395454545454545
2933,0.243
2936,0.8158154902446485
2939,0.7933730692782607
2940,0.8044590794428815
2944,0.690088015228673
2946,0.5298721494769015
2947,0.20109999999999997
2948,0.7304978313382697
2952,0.4083333333333333
2953,0.664808538992249
2954,0.24693333333333337
2955,0.24620000000000006
2960,0.338
2961,0.44246666666666673
2962,0.21570000000000006
2964,0.21190000000000003
2966,0.15426666666666664
2972,0.6061522535707264
2978,0.591411449893275
2995,0.22404999999999997
2999,0.3097833333333333
3005,0.3814424242424242
3006,0.31615000000000004
3011,0.5099885872925781
3014,0.36090918003565065
3022,0.41182359307359295
3023,0.4357166898135138
3042,0.18043333333333333
3043,0.34957677043896157
3045,0.40501248196248185
3047,0.49657137553351904
3050,0.5643799520673233
3058,0.2381878787878788
3059,0.48014364597984716
3063,0.5417780275501933
3068,0.5154488958341698
3071,0.49222279563639254
3078,0.595903264881636
3081,0.3836999999999999
3084,0.5273309705009801
3085,0.5916666666666672
3087,0.5893395173811327
3089,0.5911333333333334
3093,0.5680459424349448
3098,0.637235676379341
3101,0.42708686134564694
3110,0.41190138849798286
3114,0.6242591011595616
3121,0.3903989898989899
3122,0.22975454545454552
3125,0.37589999999999996
3128,0.5274707483434388
3131,0.49443358690595496
3132,0.3464499999999999
3151,0.26268333333333327
3153,0.6151511558155917
3155,0.7263966795996556
3156,0.20863333333333337
3160,0.3000766260421367
3161,0.2803
3163,0.519769518159507
3170,0.7020362216093827
3175,0.2933424242424243
3176,0.3343483295148963
3192,0.14429999999999996
3194,0.32319906204906207
3201,0.39422178932178925
3205,0.27662121212121193
3208,0.5588779977570737
3209,0.3824833333333334
3215,0.6037286281993545
3216,0.36746666666666666
3222,0.3834944444444444
3223,0.5530550396368649
3227,0.33629242424242434
3235,0.29807575757575755
3236,0.3620090909090909
3250,0.36326666666666657
3254,0.18020000000000005
3257,0.20865000000000003
3258,0.27577575757575756
3267,0.43525873015872985
3271,0.1997
3273,0.6769919989927858
3274,0.46853224974200214
3278,0.7487579052154489
3290,0.23334242424242427
3297,0.28853333333333325
3305,0.2468225412014886
3313,0.2583424242424242
3315,0.6284798888325215
3320,0.20677222222222222
3321,0.20527222222222222
3322,0.5782747985347984
3325,0.7465343100189074
3334,0.5317346290879541
3337,0.44011284584311644
3344,0.7364789226188971
3348,0.4926973133244939
3351,0.2631166666666667
3355,0.6955585590630328
3356,0.7038728777816726
3358,0.2990666666666666
3368,0.25081666666666663
3369,0.48940627705627704
3372,0.27863333333333334
3374,0.2477666666666667
3382,0.3695011198662778
3387,0.19760526315789476
3390,0.5508971242277173
3391,0.3785045977011495
3394,0.44940000000000013
3400,0.5202984189723318
3404,0.3535379310344827
3407,0.5855099719211789
3412,0.6023557342001203
3416,0.24913859649122802
3417,0.5314553818745809
3420,0.4200358974358974
3421,0.4267025641025641
3424,0.21786666666666668
3426,0.600586504315295
3429,0.522174941344059
3430,0.47869428523546154
3431,0.3812619817294354
3435,0.4569400809795605
3438,0.443272774327122
3447,0.1906
3451,0.30223333333333335
3453,0.3156
3454,0.30641782426726505
3456,0.5084530602345886
3458,0.2504000000000001
3464,0.2845333333333333
3465,0.292715133359961
3472,0.3502049535603714
3477,0.38296666666666673
3479,0.5142904761904762
3484,0.3605333333333333
3486,0.28788333333333327
3487,0.3724630695543713
3489,0.5813443109501426
3492,0.5401422202595
3493,0.45514883504643816
3508,0.2961000000000001
3509,0.19393333333333335
3510,0.20596666666666663
3512,0.23988229813664597
3513,0.40229932026847215
3515,0.5508132422520595
3522,0.3017296793402965
3523,0.18782380952380953
3526,0.21483333333333332
3529,0.23578333333333326
3542,0.49294723353792874
3544,0.4886053264523266
3551,0.5545478420250786
3553,0.6776153381790453
3554,0.5527345257584201
3555,0.5290743996282619
3565,0.4056790985189467
3566,0.5245546706542348
3567,0.4816981584054178
3568,0.6881920627476085
3579,0.5939561036195019
3580,0.30147633882653235
3581,0.43536309115336175
3586,0.2716333333333333
3599,0.1845571428571429
3602,0.36771666666666664
3603,0.2584666666666667
3605,0.21875
3607,0.3236264049609351
3610,0.29883724001959616
3615,0.7009287168254396
3616,0.7401488599400544
3617,0.44042380952380955
3623,0.4082262109049266
3626,0.24450000000000002
3627,0.34629437065148644
3629,0.538530029476149
3632,0.7268911769475568
3639,0.21698333333333333
3642,0.608845992559241
3643,0.2194833333333333
3645,0.38645422674000696
3648,0.22421666666666665
3649,0.45599714457879553
3653,0.23420000000000005
3658,0.29473333333333335
3659,0.4376333333333333
3665,0.40354321429150647
3673,0.2540111111111112
3677,0.4581250896057347
3679,0.3235833333333334
3681,0.43897508960573467
3686,0.474961111111111
3695,0.6490844772397258
3698,0.7125759623292297
3702,0.2819188536953243
3709,0.38326981351981354
3710,0.7223688611333657
3720,0.5294161389806795
3722,0.2501666666666667
3724,0.7237270502542307
3726,0.2154
3727,0.35319999999999985
3728,0.4800710818401194
3730,0.45907777777777775
3735,0.2650166666666667
3749,0.06986666666666666
3750,0.36779122807017534
3754,0.30948333333333333
3757,0.4694892672858615
3760,0.4059111911119942
3761,0.5158814174342947
3766,0.3734166666666667
3771,0.4831559339525282
3773,0.17553333333333332
3781,0.5147591557179413
3785,0.6465603726558697
3787,0.6408667218622188
3788,0.6307803059792513
3792,0.3680245439953305
3797,0.4001400544286885
3798,0.27253333333333335
3804,0.2973666666666666
3811,0.6955342996995303
3818,0.6253570222489319
3819,0.5523547964299593
3822,0.5985271532462038
3827,0.7227385929941391
3829,0.4572999999999999
3835,0.7390915287109047
3836,0.3412262730775536
3838,0.35091666666666665
3840,0.20584999999999998
3843,0.569288939261281
3844,0.5133251995025772
3847,0.42115
3852,0.4726467457829526
3859,0.32486212121212116
3860,0.4580248945370856
3863,0.5216195949644225
3864,0.35503333333333337
3866,0.6286046475361758
3870,0.5361146820982896
3873,0.22410000000000008
3874,0.18893333333333337
3881,0.2303666666666667
3888,0.42881773160077435
3896,0.5423351152905055
3902,0.723755516368765
3903,0.3351388888888889
3906,0.7442924299196104
3908,0.3171833333333333
3909,0.6767221830354316
3911,0.6916169146705984
3914,0.2900333333333333
3915,0.644280782603495
3919,0.4965337588925444
3920,0.7090102613970888
3923,0.7497794711011597
3924,0.5396655332458887
3927,0.787084434566914
3930,0.7542656370584748
3936,0.6443568257771604
3938,0.14943333333333328
3941,0.2960111111111111
3948,0.22610000000000002
3949,0.5679708813024097
3955,0.43187813852813844
3958,0.3439812853812855
3959,0.37883288341632865
3962,0.4922333333333334
3966,0.6686865013077972
3967,0.21885000000000002
3974,0.5213829563123572
3977,0.09245000000000002
3978,0.6221910982256643
3981,0.7647915362147998
3984,0.1931
3985,0.1931
3987,0.18993333333333332
3992,0.6334561474247613
3993,0.46617121212121215
3998,0.7612391540723091
4007,0.24270641025641035
4008,0.5278481793285547
4011,0.3049833333333334
4013,0.7017021184458511
4014,0.35550726538913197
4015,0.10036666666666669
4019,0.775713580716859
4027,0.42341244365506403
4028,0.6216831686470246
4031,0.1449528156054472
4040,0.4124895536114492
4041,0.5393460529381234
4042,0.5651112544033251
4043,0.1801666666666667
4047,0.22591666666666665
4053,0.45705486247142896
4054,0.13579999999999995
4055,0.07396666666666668
4056,0.4575059068883514
4063,0.4292077426371437
4066,0.5140836846661291
4070,0.3767856844305121
4073,0.5460831353666726
4074,0.35521111111111103
4075,0.41690934343434316
4082,0.2507499999999999
4084,0.2665166666666666
4091,0.5541831353666726
4094,0.43058635518414795
4095,0.21438333333333334
4096,0.7286516610978664
4098,0.40106666666666674
4101,0.43798888888888876
4103,0.4683679408996799
4104,0.3311885964912281
4107,0.47666666666666674
4110,0.3736858988753187
4114,0.2825090909090909
4117,0.27787575757575755
4118,0.15578333333333333
4121,0.39776906208916396
4126,0.41189274569516554
4128,0.2958470588235294
4137,0.19131666666666666
4138,0.3477217893217893
4147,0.6974363318108219
4152,0.5712705715337295
4155,0.3135719298245614
4156,0.4812764752791069
4157,0.2056666666666667
4163,0.690501962247175
4167,0.4179545659371289
4171,0.6133202981739019
4172,0.4858985829959514
4179,0.6828197620989698
4183,0.4408602540834845
4186,0.3684904761904761
4189,0.3442333333333332
4190,0.6460300638825728
4193,0.1797111111111111
4196,0.4472867763772176
4200,0.21423888888888884
4211,0.6056621011365929
4214,0.37751057941643745
4218,0.3399174314574315
4220,0.4340358974358974
4221,0.40743793103448267
4223,0.3485030787961429
4229,0.34267301587301574
4230,0.5039179487179487
4232,0.5073333333333333
4239,0.33396666666666663
4241,0.10318475033738192
4244,0.43500459770114946
4246,0.19900526315789474
4248,0.525186836901122
4251,0.6036000000000004
4252,0.4383807510090976
4254,0.48842960196352725
4257,0.3382
4260,0.5024666666666666
4261,0.5991757345830963
4264,0.44620000000000015
4266,0.44823255986907296
4270,0.48100016650016647
4277,0.44967548701298693
4278,0.4816333333333334
4285,0.4554379310344828
4288,0.5974075849516043
4289,0.5745930186783474
4293,0.4918238603988604
4296,0.4559164529914529
4300,0.5251904761904761
4301,0.5305761904761906
4304,0.49563329263329275
4313,0.46804277534014643
4314,0.5037923962747493
4318,0.5625028136486352
4323,0.5187012303485987
4326,0.5986508414185417
4327,0.5776570800584946
4333,0.37265786019536007
4337,0.45906666666666673
4345,0.4041180402930404
4346,0.4814834496018076
4348,0.4779712643678162
4350,0.43270459770114944
4352,0.6575618055268062
4353,0.5440351177376296
4355,0.43688957852286403
4361,0.42029047619047616
4362,0.5084766381766381
4367,0.5132161231701975
4375,0.5086666666666667
4377,0.4434117063492064
4384,0.4589470919376925
4386,0.4648181776556776
4394,0.4813069291819291
4395,0.5411810032560033
4402,0.3972258207533208
4405,0.6276810032560033
